,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
29649,0.759,0.587,5.0,-6.972,0.0,0.233,0.0708,0.00111,0.293,0.169,123.021
29650,0.855,0.693,8.0,-5.662,0.0,0.0308,0.0165,0.0794,0.118,0.687,119.004
29651,0.621,0.831,6.0,-3.793,0.0,0.038,0.185,0.000925,0.102,0.527,125.946
29652,0.502,0.856,4.0,-3.917,1.0,0.0573,0.00518,1.48e-06,0.151,0.311,128.124
29653,0.584,0.824,9.0,-5.236,0.0,0.0446,0.0153,7.35e-06,0.097,0.542,126.964
29654,0.719,0.718,8.0,-4.443,0.0,0.0429,0.000169,0.4,0.0507,0.588,128.014
29655,0.63,0.763,1.0,-3.771,0.0,0.0311,0.024,0.000814,0.0847,0.178,128.964
29656,0.817,0.733,2.0,-6.009,1.0,0.145,0.0152,4.31e-05,0.107,0.833,127.056
29657,0.643,0.934,8.0,-3.967,0.0,0.0573,0.0521,3.02e-06,0.0773,0.896,136.191
29658,0.578,0.777,0.0,-7.572,1.0,0.243,0.261,0.00318,0.223,0.65,205.749
29659,0.744,0.789,1.0,-5.913,0.0,0.0661,0.152,6.96e-05,0.269,0.742,119.918
29660,0.56,0.923,10.0,-2.633,1.0,0.191,0.116,1.7e-06,0.241,0.807,167.903
29661,0.637,0.955,7.0,-1.691,0.0,0.112,0.106,0.0,0.422,0.613,127.985
29662,0.545,0.544,7.0,-8.037,1.0,0.0439,0.000203,0.00075,0.116,0.177,128.037
29663,0.758,0.78,5.0,-4.014,0.0,0.0632,0.172,0.0,0.0536,0.775,185.818
29664,0.5,0.902,1.0,-4.67,0.0,0.0718,0.000742,0.137,0.164,0.619,91.059
29665,0.787,0.839,5.0,-2.98,0.0,0.0376,0.127,8.41e-06,0.115,0.724,114.983
29666,0.934,0.459,1.0,-7.654,1.0,0.189,0.0516,0.0,0.222,0.697,103.04
29667,0.518,0.193,9.0,-15.9,0.0,0.0478,0.416,0.0,0.122,0.596,140.352
29668,0.654,0.432,7.0,-14.433,1.0,0.051,0.611,0.0,0.111,0.782,117.368
29669,0.666,0.365,0.0,-14.32,0.0,0.0594,0.837,8.62e-05,0.189,0.679,118.072
29670,0.625,0.665,2.0,-12.088,1.0,0.0895,0.501,0.0,0.333,0.88,101.411
29671,0.608,0.594,2.0,-11.86,1.0,0.0435,0.32,4.75e-05,0.129,0.789,125.166
29672,0.794,0.755,11.0,-6.388,0.0,0.104,0.744,0.00282,0.221,0.845,100.368
29673,0.68,0.462,11.0,-7.504,0.0,0.289,0.00071,0.0,0.0573,0.687,146.992
29674,0.64,0.468,0.0,-8.925,1.0,0.292,0.0803,1.47e-05,0.0774,0.644,72.036
29675,0.14,0.259,9.0,-19.662,1.0,0.0438,0.949,0.874,0.0827,0.53,167.766
29676,0.673,0.581,5.0,-11.824,1.0,0.0654,0.418,1.48e-05,0.232,0.871,137.945
29677,0.746,0.243,4.0,-15.134,0.0,0.123,0.829,1.02e-06,0.0905,0.425,118.578
29678,0.52,0.249,5.0,-15.772,0.0,0.055,0.811,0.0,0.0962,0.534,75.753
29679,0.732,0.276,1.0,-12.828,1.0,0.0427,0.864,5.05e-06,0.096,0.668,139.821
29680,0.564,0.502,0.0,-6.674,1.0,0.0264,0.0211,0.249,0.15,0.546,100.203
29681,0.378,0.072,7.0,-16.942,1.0,0.0343,0.901,0.346,0.102,0.516,87.554
29682,0.872,0.36,9.0,-5.782,0.0,0.0529,0.702,0.399,0.139,0.88,114.012
29683,0.791,0.407,9.0,-10.757,1.0,0.0321,0.401,0.000105,0.103,0.518,103.989
29684,0.755,0.448,4.0,-8.702,0.0,0.027,0.706,2.59e-05,0.101,0.397,92.039
29685,0.557,0.0271,4.0,-14.84,1.0,0.0394,0.932,0.0,0.248,0.229,99.648
29686,0.632,0.414,11.0,-13.45,0.0,0.033,0.693,0.000577,0.11,0.169,109.198
29687,0.8,0.317,0.0,-11.883,1.0,0.0294,0.717,1.54e-05,0.112,0.49,104.931
29688,0.545,0.446,4.0,-13.694,1.0,0.0266,0.96,0.922,0.2,0.368,103.914
29689,0.491,0.648,2.0,-6.389,1.0,0.0751,0.139,0.139,0.163,0.593,169.406
29690,0.515,0.117,7.0,-15.513,1.0,0.0427,0.866,0.0,0.245,0.753,140.84
29691,0.691,0.608,9.0,-5.045,0.0,0.0516,0.279,1.75e-06,0.111,0.737,138.039
29692,0.748,0.735,8.0,-8.692,1.0,0.0903,0.47,1.09e-05,0.0851,0.854,150.04
29693,0.671,0.328,3.0,-7.922,1.0,0.0359,0.898,0.903,0.11,0.132,143.874
29694,0.647,0.359,9.0,-9.084,0.0,0.0592,0.372,0.888,0.0954,0.443,129.801
29695,0.582,0.0766,0.0,-12.544,1.0,0.0603,0.866,0.00394,0.091,0.274,70.443
29696,0.308,0.29,7.0,-12.191,1.0,0.0343,0.916,5.68e-06,0.564,0.343,136.085
29697,0.574,0.187,11.0,-14.762,0.0,0.0738,0.694,0.0,0.0792,0.727,77.859
29698,0.674,0.659,8.0,-8.049,1.0,0.0277,0.00156,0.00765,0.108,0.697,99.768
29699,0.344,0.874,0.0,-3.161,1.0,0.0777,0.0841,0.0,0.129,0.269,185.888
29700,0.632,0.368,7.0,-14.901,0.0,0.061,0.65,0.0,0.189,0.773,143.121
29701,0.447,0.189,6.0,-18.034,1.0,0.0416,0.854,0.0,0.238,0.542,145.092
29702,0.462,0.767,10.0,-5.038,1.0,0.0686,0.0395,0.0,0.728,0.901,201.064
29703,0.764,0.747,2.0,-5.963,1.0,0.0349,0.33,0.00142,0.04,0.837,103.935
29704,0.533,0.839,5.0,-4.305,1.0,0.0929,0.219,0.0,0.106,0.213,102.676
29705,0.685,0.871,1.0,-3.372,1.0,0.254,0.0366,0.0,0.849,0.63,145.035
29706,0.75,0.957,7.0,-4.342,1.0,0.156,0.0828,0.0,0.104,0.663,97.993
29707,0.691,0.745,0.0,-5.303,1.0,0.0995,0.0808,9.79e-06,0.516,0.483,130.04
29708,0.571,0.305,2.0,-10.537,1.0,0.0388,0.768,0.0,0.118,0.327,85.94
29709,0.844,0.465,0.0,-8.444,1.0,0.0295,0.489,5.56e-06,0.095,0.556,97.964
29710,0.632,0.495,5.0,-8.688,1.0,0.0268,0.0426,0.0012,0.074,0.533,112.02
29711,0.632,0.825,0.0,-2.269,1.0,0.0669,0.00385,0.0,0.12,0.431,128.03
29712,0.793,0.896,7.0,-3.072,1.0,0.0417,0.0136,1.08e-05,0.105,0.842,125.063
29713,0.569,0.785,1.0,-4.057,0.0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031
29714,0.781,0.904,5.0,-3.03,0.0,0.03,0.03,0.00546,0.0362,0.969,109.023
29715,0.732,0.78,3.0,-3.768,0.0,0.0509,0.0476,0.249,0.217,0.735,100.015
29716,0.718,0.71,7.0,-7.806,0.0,0.0447,0.0329,0.885,0.281,0.203,127.983
29717,0.559,0.916,11.0,-3.05,1.0,0.0626,0.0453,1.26e-05,0.225,0.195,128.012
29718,0.478,0.718,9.0,-5.121,0.0,0.0366,0.0362,2.3e-06,0.231,0.256,151.997
29719,0.317,0.427,0.0,-13.026,1.0,0.0556,0.906,0.908,0.0454,0.205,119.009
29720,0.188,0.314,3.0,-11.955,1.0,0.0358,0.838,0.902,0.128,0.0382,84.803
29721,0.291,0.377,5.0,-11.089,0.0,0.03,0.817,0.944,0.187,0.43,87.489
29722,0.322,0.374,0.0,-16.153,1.0,0.0371,0.818,0.884,0.0999,0.114,92.444
29723,0.192,0.0909,0.0,-19.511,1.0,0.0374,0.963,0.848,0.0962,0.0571,78.95
29724,0.737,0.594,6.0,-5.751,1.0,0.175,0.35,0.0,0.103,0.881,74.933
29725,0.1,0.188,9.0,-17.093,0.0,0.0403,0.926,0.898,0.303,0.0367,84.537
29726,0.593,0.588,7.0,-10.223,1.0,0.0438,0.179,0.0692,0.136,0.788,94.176
29727,0.578,0.356,7.0,-14.146,0.0,0.0305,0.951,0.945,0.1,0.336,103.267
29728,0.44,0.433,2.0,-17.453,0.0,0.0412,0.934,0.811,0.273,0.216,79.952
29729,0.421,0.566,7.0,-8.154,1.0,0.039,0.563,0.932,0.178,0.233,119.152
29730,0.562,0.409,7.0,-11.282,1.0,0.033,0.75,0.382,0.179,0.263,103.806
29731,0.234,0.521,10.0,-9.543,1.0,0.0401,0.872,0.952,0.481,0.147,78.902
29732,0.264,0.831,6.0,-2.741,1.0,0.0489,0.103,0.0,0.136,0.144,139.604
29733,0.529,0.657,1.0,-6.46,1.0,0.0669,0.407,0.0,0.107,0.382,168.197
29734,0.764,0.752,10.0,-5.197,0.0,0.0466,0.0597,0.00473,0.0862,0.495,143.044
29735,0.519,0.528,7.0,-7.942,1.0,0.0298,0.448,0.135,0.239,0.537,122.027
29736,0.644,0.621,10.0,-8.508,1.0,0.185,0.865,0.000766,0.0916,0.339,133.176
29737,0.474,0.363,2.0,-10.991,1.0,0.0278,0.804,0.000112,0.157,0.501,156.119
29738,0.753,0.59,0.0,-4.144,1.0,0.0317,0.259,0.0,0.0836,0.593,123.028
29739,0.667,0.473,0.0,-9.104,1.0,0.0338,0.675,3.37e-06,0.12,0.626,80.971
29740,0.352,0.643,10.0,-5.115,1.0,0.0338,0.239,0.0,0.105,0.292,161.995
29741,0.556,0.951,7.0,-3.822,1.0,0.0507,0.00979,1.14e-06,0.363,0.687,80.009
29742,0.689,0.429,4.0,-9.301,1.0,0.0275,0.233,0.004,0.0859,0.595,95.014
29743,0.631,0.548,7.0,-8.886,1.0,0.0275,0.81,0.0193,0.272,0.622,108.004
29744,0.828,0.693,8.0,-7.448,1.0,0.046,0.04,0.0164,0.659,0.844,99.041
29745,0.761,0.92,5.0,-5.773,1.0,0.413,0.0916,0.0,0.365,0.587,139.966
29746,0.608,0.833,0.0,-5.212,0.0,0.0359,0.000605,0.0,0.068,0.792,177.978
29747,0.678,0.721,7.0,-4.081,1.0,0.0634,0.11,0.0,0.31,0.597,96.083
29748,0.716,0.568,2.0,-8.904,1.0,0.212,0.278,1.98e-06,0.385,0.905,136.894
29749,0.574,0.489,1.0,-8.177,1.0,0.165,0.806,0.00335,0.27,0.386,133.675
29750,0.515,0.689,4.0,-9.434,1.0,0.463,0.809,0.0,0.122,0.66,74.402
29751,0.698,0.85,10.0,-5.173,0.0,0.0285,0.00194,0.00592,0.118,0.194,120.029
29752,0.868,0.498,7.0,-13.683,1.0,0.378,0.253,9.06e-05,0.656,0.9,94.062
29753,0.546,0.278,10.0,-14.037,0.0,0.0646,0.712,0.000447,0.111,0.217,120.207
29754,0.51,0.643,0.0,-6.602,1.0,0.0485,0.214,3.22e-06,0.101,0.0397,130.081
29755,0.667,0.637,9.0,-7.697,1.0,0.295,0.0425,0.0,0.345,0.737,93.005
29756,0.642,0.665,1.0,-6.621,1.0,0.0566,0.617,1.06e-05,0.108,0.205,76.998
29757,0.77,0.42,1.0,-11.185,1.0,0.303,0.211,0.000455,0.111,0.503,129.794
29758,0.658,0.533,11.0,-7.808,0.0,0.502,0.446,0.0,0.607,0.765,75.753
29759,0.67,0.572,4.0,-7.312,0.0,0.0415,0.647,4.72e-06,0.104,0.259,132.98
29760,0.689,0.311,11.0,-10.821,0.0,0.0783,0.544,0.0,0.0841,0.417,137.958
29761,0.465,0.225,4.0,-12.637,0.0,0.0455,0.948,0.00155,0.18,0.207,57.75
29762,0.737,0.716,11.0,-7.774,1.0,0.0639,0.0011,0.0,0.229,0.498,147.025
29763,0.479,0.577,0.0,-9.647,0.0,0.0994,0.615,0.0,0.266,0.249,83.556
29764,0.472,0.541,1.0,-8.513,1.0,0.231,0.141,1.21e-06,0.477,0.128,145.12
29765,0.817,0.526,0.0,-7.426,0.0,0.127,0.0223,0.0,0.192,0.419,125.014
29766,0.478,0.555,5.0,-7.6,0.0,0.111,0.174,1.1e-05,0.103,0.139,128.728
29767,0.808,0.526,9.0,-7.348,1.0,0.0712,0.0264,0.0,0.151,0.494,140.019
29768,0.473,0.409,0.0,-10.998,0.0,0.0544,0.416,0.566,0.099,0.103,139.891
29769,0.406,0.82,6.0,-4.897,1.0,0.34,0.886,0.000697,0.329,0.744,68.041
29770,0.577,0.599,2.0,-5.533,1.0,0.144,0.0443,5.56e-06,0.137,0.0732,134.966
29771,0.442,0.6,2.0,-9.087,1.0,0.357,0.266,0.0,0.31,0.725,82.462
29772,0.58,0.495,1.0,-8.818,1.0,0.141,0.215,0.00019,0.11,0.173,76.934
29773,0.821,0.521,7.0,-10.976,1.0,0.337,0.0538,0.0,0.15,0.524,119.956
29774,0.726,0.388,2.0,-9.943,1.0,0.212,0.404,0.0,0.107,0.403,144.139
29775,0.75,0.589,5.0,-6.934,0.0,0.0348,0.0315,1.95e-06,0.0959,0.0812,130.029
29776,0.634,0.649,6.0,-7.505,0.0,0.0486,0.0315,0.0,0.482,0.509,90.482
29777,0.401,0.532,5.0,-11.554,0.0,0.508,0.103,0.0,0.478,0.413,84.777
29778,0.547,0.759,1.0,-7.039,0.0,0.413,0.354,2.15e-05,0.676,0.575,91.85
29779,0.657,0.76,7.0,-5.551,0.0,0.0352,0.0953,0.000386,0.414,0.558,110.018
29780,0.704,0.644,0.0,-5.543,1.0,0.102,0.0226,1.04e-06,0.122,0.273,160.058
29781,0.463,0.947,2.0,-2.68,1.0,0.231,0.0332,0.0,0.0626,0.543,101.509
29782,0.409,0.404,4.0,-6.517,1.0,0.0285,0.446,0.0,0.132,0.288,80.356
29783,0.451,0.634,8.0,-6.65,1.0,0.118,0.379,0.0,0.226,0.298,136.643
29784,0.652,0.423,7.0,-8.659,1.0,0.446,0.203,0.0,0.111,0.426,108.491
29785,0.467,0.346,1.0,-7.029,1.0,0.0271,0.707,0.0,0.102,0.243,69.006
29786,0.627,0.709,3.0,-4.692,1.0,0.0726,0.175,0.0,0.242,0.791,107.802
29787,0.447,0.2,7.0,-9.536,1.0,0.0423,0.806,0.0,0.108,0.28,88.189
29788,0.423,0.0919,5.0,-10.343,1.0,0.0353,0.837,0.0,0.0931,0.414,112.831
29789,0.4,0.428,2.0,-10.896,0.0,0.0898,0.271,3.85e-05,0.34,0.0657,79.524
29790,0.641,0.304,5.0,-12.75,1.0,0.489,0.752,0.0,0.322,0.719,137.238
29791,0.533,0.297,10.0,-12.937,1.0,0.452,0.79,0.0,0.228,0.665,176.055
29792,0.399,0.452,2.0,-9.907,0.0,0.169,0.686,0.0,0.443,0.316,86.787
29793,0.4,0.438,8.0,-9.966,1.0,0.113,0.808,0.0,0.48,0.227,91.675
29794,0.292,0.293,10.0,-11.565,1.0,0.0479,0.917,1.01e-06,0.644,0.171,89.245
29795,0.257,0.331,6.0,-10.767,1.0,0.0862,0.817,0.0,0.0898,0.158,63.057
29796,0.399,0.49,5.0,-10.261,0.0,0.126,0.764,0.0,0.387,0.477,98.017
29797,0.532,0.0903,10.0,-16.178,1.0,0.0721,0.843,0.0,0.464,0.552,104.198
29798,0.563,0.553,5.0,-6.665,0.0,0.0546,0.589,0.0,0.83,0.523,92.283
29799,0.353,0.475,0.0,-8.314,1.0,0.0351,0.743,0.0,0.597,0.583,85.148
29800,0.369,0.187,2.0,-15.766,1.0,0.0601,0.902,0.0,0.639,0.296,172.146
29801,0.234,0.265,10.0,-13.975,1.0,0.0443,0.883,0.0,0.665,0.155,89.478
29802,0.264,0.456,2.0,-8.938,1.0,0.048,0.821,0.0,0.741,0.122,81.416
29803,0.384,0.245,5.0,-10.802,1.0,0.0465,0.894,0.0,0.736,0.192,110.06
29804,0.355,0.0709,10.0,-19.792,1.0,0.0622,0.888,0.0,0.111,0.166,76.31
29805,0.348,0.179,10.0,-13.975,0.0,0.066,0.841,0.0,0.71,0.114,79.223
29806,0.379,0.282,0.0,-15.62,1.0,0.115,0.903,0.0,0.949,0.28,127.184
29807,0.194,0.165,3.0,-19.183,1.0,0.0712,0.919,1.75e-06,0.72,0.127,78.257
29808,0.574,0.264,6.0,-14.558,0.0,0.0443,0.853,0.00228,0.0801,0.108,114.872
29809,0.49,0.431,0.0,-10.442,1.0,0.229,0.563,2.05e-06,0.0967,0.684,152.045
29810,0.548,0.383,4.0,-15.27,1.0,0.0606,0.658,1.34e-05,0.124,0.565,68.176
29811,0.682,0.944,2.0,-4.867,1.0,0.0696,0.0329,0.0,0.277,0.73,116.959
29812,0.448,0.16,0.0,-14.049,1.0,0.0438,0.853,0.0,0.101,0.388,109.763
29813,0.485,0.493,2.0,-8.659,1.0,0.11,0.459,0.0,0.09,0.51,151.306
29814,0.475,0.17,8.0,-13.73,1.0,0.0446,0.888,0.0,0.0491,0.652,74.852
29815,0.678,0.538,7.0,-7.69,1.0,0.0357,0.397,0.0,0.0517,0.549,93.949
29816,0.556,0.242,10.0,-10.792,1.0,0.136,0.669,0.0,0.211,0.682,167.807
29817,0.641,0.535,7.0,-8.003,1.0,0.0883,0.522,0.0,0.102,0.644,138.711
29818,0.476,0.301,7.0,-10.522,1.0,0.0297,0.438,4.29e-06,0.099,0.272,131.777
29819,0.473,0.491,4.0,-10.391,0.0,0.104,0.354,0.0,0.0837,0.216,168.057
29820,0.391,0.361,0.0,-10.468,1.0,0.0908,0.549,0.0,0.035,0.39,148.821
29821,0.561,0.269,2.0,-9.446,1.0,0.0592,0.834,0.0,0.258,0.42,137.395
29822,0.652,0.852,7.0,-3.923,0.0,0.155,0.272,0.0,0.136,0.738,100.11
29823,0.395,0.555,0.0,-8.5,1.0,0.049,0.119,5.4e-06,0.0701,0.0435,116.428
29824,0.379,0.439,9.0,-8.764,1.0,0.0397,0.861,0.0,0.0819,0.358,146.905
29825,0.389,0.743,11.0,-4.589,0.0,0.14,0.449,0.0,0.111,0.659,92.005
29826,0.688,0.633,5.0,-6.957,1.0,0.0577,0.402,0.0,0.166,0.962,154.845
29827,0.73,0.547,0.0,-7.267,1.0,0.0574,0.467,0.0,0.0654,0.441,128.95
29828,0.783,0.449,1.0,-9.245,1.0,0.186,0.327,0.0,0.516,0.7,130.304
29829,0.326,0.16,7.0,-15.211,1.0,0.0346,0.977,0.000221,0.131,0.2,112.416
29830,0.266,0.278,5.0,-9.773,1.0,0.033,0.851,0.0,0.114,0.2,79.779
29831,0.471,0.59,2.0,-5.736,1.0,0.1,0.579,0.0,0.09,0.559,185.368
29832,0.533,0.486,2.0,-8.503,1.0,0.291,0.519,7.85e-05,0.102,0.247,127.397
29833,0.648,0.428,1.0,-7.896,0.0,0.457,0.641,0.0,0.0947,0.566,127.285
29834,0.755,0.635,2.0,-7.236,1.0,0.2,0.518,0.0,0.727,0.727,128.041
29835,0.644,0.447,7.0,-6.532,1.0,0.0408,0.623,0.0,0.164,0.49,137.124
29836,0.318,0.252,2.0,-10.764,0.0,0.0388,0.907,0.0,0.112,0.19,86.556
29837,0.664,0.713,7.0,-6.572,1.0,0.221,0.43,0.0,0.158,0.595,81.709
29838,0.406,0.293,7.0,-10.7,1.0,0.0496,0.782,1.05e-06,0.32,0.271,105.011
29839,0.367,0.347,7.0,-9.19,1.0,0.0356,0.869,5.53e-06,0.125,0.253,92.724
29840,0.553,0.465,7.0,-8.353,1.0,0.103,0.881,0.0,0.152,0.256,138.813
29841,0.35,0.517,4.0,-8.23,1.0,0.027,0.207,0.00227,0.111,0.0922,79.905
29842,0.197,0.615,4.0,-5.806,1.0,0.0377,0.342,0.0,0.18,0.106,80.306
29843,0.453,0.956,6.0,-2.471,1.0,0.061,0.0336,0.0,0.312,0.365,122.074
29844,0.477,0.614,0.0,-9.201,1.0,0.0312,0.408,4e-05,0.364,0.277,136.029
29845,0.453,0.231,7.0,-12.592,1.0,0.028,0.783,0.218,0.111,0.123,96.921
29846,0.58,0.654,7.0,-4.0,1.0,0.0262,0.0517,0.0,0.147,0.526,93.979
29847,0.382,0.89,5.0,-3.804,1.0,0.0505,0.0696,0.0,0.345,0.53,75.103
29848,0.475,0.795,11.0,-4.65,0.0,0.0379,0.0552,0.0,0.119,0.249,138.089
29849,0.375,0.85,10.0,-7.069,1.0,0.0441,0.00286,6.99e-06,0.161,0.284,148.028
29850,0.816,0.781,2.0,-5.112,1.0,0.0752,0.0719,0.00401,0.0771,0.694,103.005
29851,0.302,0.82,11.0,-5.594,1.0,0.0381,0.0157,8.49e-06,0.219,0.0932,158.027
29852,0.53,0.862,10.0,-4.332,0.0,0.0453,0.000939,0.0,0.032,0.721,138.208
29853,0.468,0.781,5.0,-3.975,0.0,0.0419,0.00429,0.0,0.198,0.496,139.923
29854,0.455,0.916,4.0,-5.318,1.0,0.0696,5e-05,0.0,0.102,0.358,117.911
29855,0.396,0.563,9.0,-7.708,1.0,0.0323,0.789,1.03e-05,0.331,0.253,149.915
29856,0.481,0.679,8.0,-6.487,0.0,0.0311,0.0897,0.0,0.142,0.428,138.196
29857,0.214,0.326,10.0,-7.56,1.0,0.0324,0.0404,0.000426,0.12,0.137,83.488
29858,0.474,0.569,2.0,-8.804,1.0,0.0331,0.235,0.000162,0.239,0.149,97.988
29859,0.586,0.956,9.0,-1.378,0.0,0.0332,0.00134,0.0908,0.172,0.326,126.03
29860,0.593,0.872,1.0,-4.525,0.0,0.0959,0.0784,0.0,0.286,0.523,91.964
29861,0.572,0.863,8.0,-4.128,1.0,0.0424,0.00266,0.000307,0.127,0.475,141.919
29862,0.646,0.92,4.0,-3.294,1.0,0.041,0.0261,0.0,0.464,0.615,125.925
29863,0.439,0.675,1.0,-7.062,1.0,0.354,0.145,0.0,0.44,0.945,91.415
29864,0.824,0.475,11.0,-9.819,1.0,0.0373,0.0689,4.64e-06,0.0923,0.8,104.962
29865,0.728,0.657,11.0,-6.621,0.0,0.123,0.187,2.21e-06,0.295,0.678,90.045
29866,0.629,0.678,1.0,-5.968,0.0,0.0404,0.00127,0.0,0.0544,0.18,85.028
29867,0.911,0.722,10.0,-3.967,1.0,0.0389,0.125,0.0,0.0922,0.861,140.032
29868,0.803,0.625,0.0,-5.379,1.0,0.0382,0.135,0.0,0.0888,0.94,133.013
29869,0.836,0.544,10.0,-6.588,1.0,0.0532,0.311,0.0,0.0967,0.876,129.979
29870,0.824,0.482,5.0,-7.79,1.0,0.0512,0.175,0.0,0.0593,0.865,135.029
29871,0.75,0.617,2.0,-5.885,1.0,0.0668,0.0735,3.19e-06,0.0822,0.39,143.919
29872,0.837,0.648,11.0,-6.132,0.0,0.174,0.498,2.86e-05,0.149,0.928,134.988
29873,0.692,0.732,11.0,-5.592,0.0,0.0572,0.173,0.000405,0.119,0.793,140.089
29874,0.802,0.508,6.0,-7.626,1.0,0.0802,0.312,1.36e-06,0.173,0.716,85.007
29875,0.796,0.669,2.0,-3.479,1.0,0.0383,0.222,0.0,0.233,0.642,135.011
29876,0.671,0.714,2.0,-5.996,0.0,0.06,0.33,0.0,0.191,0.764,161.972
29877,0.764,0.348,9.0,-7.98,1.0,0.0643,0.789,0.0,0.0997,0.77,119.651
29878,0.522,0.541,5.0,-5.629,1.0,0.327,0.239,0.0,0.0835,0.721,83.744
29879,0.827,0.511,7.0,-8.611,1.0,0.071,0.513,1.04e-06,0.172,0.792,135.055
29880,0.709,0.615,9.0,-3.975,1.0,0.208,0.0413,0.0,0.0345,0.673,82.009
29881,0.683,0.728,1.0,-5.535,1.0,0.0752,0.111,0.0,0.288,0.676,150.077
29882,0.466,0.443,1.0,-10.584,0.0,0.0975,0.106,0.612,0.159,0.116,100.762
29883,0.635,0.766,11.0,-6.449,1.0,0.26,0.132,0.0,0.122,0.686,93.603
29884,0.452,0.706,1.0,-7.834,1.0,0.301,0.0933,0.000298,0.242,0.591,179.072
29885,0.784,0.974,4.0,-1.043,0.0,0.264,0.0851,0.0,0.838,0.432,117.85
29886,0.736,0.892,1.0,-5.217,1.0,0.28,0.619,1.14e-06,0.111,0.597,88.124
29887,0.55,0.692,6.0,-7.438,0.0,0.369,0.299,6.57e-06,0.198,0.593,146.453
29888,0.744,0.637,1.0,-7.297,0.0,0.301,0.249,0.0,0.0965,0.697,139.882
29889,0.794,0.745,0.0,-6.355,0.0,0.351,0.113,0.0,0.254,0.741,81.263
29890,0.852,0.486,2.0,-7.823,1.0,0.189,0.264,0.0,0.145,0.138,115.013
29891,0.612,0.103,9.0,-30.459,1.0,0.936,0.495,0.0,0.548,0.345,131.022
29892,0.642,0.901,1.0,-3.688,0.0,0.0773,0.0168,1.97e-06,0.0887,0.352,100.039
29893,0.659,0.801,1.0,-4.301,1.0,0.322,0.448,0.0,0.14,0.462,96.998
29894,0.431,0.54,9.0,-9.6,0.0,0.0589,0.523,1.34e-06,0.169,0.44,139.288
29895,0.306,0.613,5.0,-10.525,0.0,0.0331,0.00271,0.581,0.777,0.183,125.933
29896,0.46,0.315,2.0,-12.903,1.0,0.0347,0.527,0.00542,0.125,0.168,119.0
29897,0.549,0.722,11.0,-11.729,0.0,0.0283,0.25,0.0138,0.11,0.716,103.885
29898,0.304,0.909,9.0,-5.162,1.0,0.0362,0.00185,0.122,0.362,0.348,103.99
29899,0.216,0.834,2.0,-7.307,0.0,0.0763,0.00189,6.49e-06,0.0738,0.16,81.197
29900,0.331,0.741,6.0,-8.082,0.0,0.0412,0.00332,0.0193,0.0829,0.347,112.758
29901,0.21,0.936,4.0,-4.929,0.0,0.158,0.00173,1.95e-05,0.222,0.321,155.264
29902,0.145,0.961,2.0,-5.966,0.0,0.207,0.00454,0.0392,0.969,0.141,94.898
29903,0.695,0.336,9.0,-12.999,1.0,0.0313,0.8,0.00264,0.701,0.422,79.109
29904,0.414,0.728,0.0,-5.954,1.0,0.0421,0.148,0.00187,0.115,0.176,123.542
29905,0.216,0.787,4.0,-7.269,0.0,0.045,0.0365,0.109,0.958,0.219,150.612
29906,0.292,0.806,2.0,-7.689,1.0,0.0623,0.0753,3.27e-06,0.802,0.188,130.429
29907,0.772,0.778,0.0,-5.862,1.0,0.204,0.236,0.0,0.274,0.872,101.39
29908,0.865,0.807,1.0,-5.563,0.0,0.154,0.0318,0.0,0.153,0.492,130.054
29909,0.698,0.702,11.0,-7.351,0.0,0.282,0.0568,0.0,0.372,0.484,149.959
29910,0.636,0.528,11.0,-10.661,0.0,0.0775,0.0657,0.000229,0.146,0.205,170.029
29911,0.503,0.941,6.0,-4.972,0.0,0.28,0.15,0.0,0.0939,0.539,145.838
29912,0.689,0.85,2.0,-3.902,1.0,0.0363,0.00101,0.0466,0.113,0.129,108.049
29913,0.726,0.652,1.0,-7.764,0.0,0.11,0.00451,3.32e-05,0.226,0.803,163.879
29914,0.754,0.622,2.0,-7.2,1.0,0.0593,0.0231,0.0,0.131,0.238,100.027
29915,0.833,0.693,8.0,-3.916,0.0,0.0595,0.237,0.0,0.0997,0.654,125.073
29916,0.769,0.8,2.0,-5.785,1.0,0.0393,0.0114,0.0,0.0777,0.93,119.961
29917,0.682,0.812,1.0,-2.691,0.0,0.118,0.00574,0.0,0.0553,0.347,104.891
29918,0.825,0.7,11.0,-5.098,0.0,0.243,0.0379,0.0,0.139,0.317,132.996
29919,0.519,0.447,4.0,-7.333,0.0,0.134,0.221,0.0,0.142,0.36,120.086
29920,0.515,0.902,6.0,-4.729,0.0,0.383,0.0313,0.0,0.093,0.628,174.589
29921,0.562,0.923,2.0,-4.427,1.0,0.0378,0.00233,0.198,0.171,0.089,99.989
29922,0.516,0.792,1.0,-5.38,0.0,0.216,0.0235,0.0,0.404,0.524,121.189
29923,0.841,0.78,10.0,-6.424,0.0,0.172,0.0559,0.0,0.199,0.382,100.031
29924,0.965,0.784,5.0,-4.287,1.0,0.122,0.589,1.89e-05,0.564,0.872,120.985
29925,0.897,0.634,4.0,-6.264,0.0,0.161,0.00413,0.0,0.0686,0.506,112.048
29926,0.68,0.857,0.0,-5.66,1.0,0.0562,0.00258,0.0,0.0671,0.73,134.058
